"","V1","V2","""https://www.a-league.com.au/match/id/""","URL"
"271","811609","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811609"
"272","811610","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811610"
"273","811611","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811611"
"274","811612","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811612"
"275","811613","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811613"
"276","811614","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811614"
"277","811615","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811615"
"278","811616","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811616"
"279","811617","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811617"
"280","811618","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811618"
"281","811619","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811619"
"282","811620","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811620"
"283","811621","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811621"
"284","811622","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811622"
"285","811623","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811623"
"286","811624","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811624"
"287","811625","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811625"
"288","811626","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811626"
"289","811627","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811627"
"290","811628","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811628"
"291","811629","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811629"
"292","811630","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811630"
"293","811631","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811631"
"294","811632","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811632"
"295","811633","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811633"
"296","811634","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811634"
"297","811635","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811635"
"298","811636","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811636"
"299","811637","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811637"
"300","811638","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811638"
"301","811639","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811639"
"302","811640","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811640"
"303","811641","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811641"
"304","811642","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811642"
"305","811643","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811643"
"306","811644","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811644"
"307","811645","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811645"
"308","811646","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811646"
"309","811647","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811647"
"310","811648","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811648"
"311","811649","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811649"
"312","811650","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811650"
"313","811651","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811651"
"314","811652","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811652"
"315","811653","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811653"
"316","811654","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811654"
"317","811655","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811655"
"318","811656","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811656"
"319","811657","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811657"
"320","811658","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811658"
"321","811659","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811659"
"322","811660","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811660"
"323","811661","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811661"
"324","811662","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811662"
"325","811663","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811663"
"326","811664","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811664"
"327","811665","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811665"
"328","811666","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811666"
"329","811667","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811667"
"330","811668","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811668"
"331","811669","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811669"
"332","811670","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811670"
"333","811671","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811671"
"334","811672","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811672"
"335","811673","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811673"
"336","811674","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811674"
"337","811675","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811675"
"338","811676","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811676"
"339","811677","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811677"
"340","811678","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811678"
"341","811679","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811679"
"342","811680","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811680"
"343","811681","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811681"
"344","811682","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811682"
"345","811683","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811683"
"346","811684","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811684"
"347","811685","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811685"
"348","811686","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811686"
"349","811687","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811687"
"350","811688","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811688"
"351","811689","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811689"
"352","811690","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811690"
"353","811691","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811691"
"354","811692","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811692"
"355","811693","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811693"
"356","811694","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811694"
"357","811695","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811695"
"358","811696","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811696"
"359","811697","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811697"
"360","811698","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811698"
"361","811699","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811699"
"362","811700","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811700"
"363","811701","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811701"
"364","811702","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811702"
"365","811703","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811703"
"366","811704","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811704"
"367","811705","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811705"
"368","811706","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811706"
"369","811707","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811707"
"370","811708","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811708"
"371","811709","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811709"
"372","811710","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811710"
"373","811711","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811711"
"374","811712","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811712"
"375","811713","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811713"
"376","811714","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811714"
"377","811715","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811715"
"378","811716","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811716"
"379","811717","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811717"
"380","811718","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811718"
"381","811719","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811719"
"382","811720","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811720"
"383","811721","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811721"
"384","811722","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811722"
"385","811723","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811723"
"386","811724","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811724"
"387","811725","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811725"
"388","811726","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811726"
"389","811727","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811727"
"390","811728","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811728"
"391","811729","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811729"
"392","811730","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811730"
"393","811731","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811731"
"394","811732","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811732"
"395","811733","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811733"
"396","811734","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811734"
"397","811735","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811735"
"398","811736","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811736"
"399","811737","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811737"
"400","811738","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811738"
"401","811739","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811739"
"402","811740","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811740"
"403","811741","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811741"
"404","811742","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811742"
"405","811743","15/16","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/811743"
"406","753788","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753788"
"407","753789","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753789"
"408","753790","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753790"
"409","753791","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753791"
"410","753792","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753792"
"411","753793","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753793"
"412","753794","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753794"
"413","753795","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753795"
"414","753796","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753796"
"415","753797","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753797"
"416","753798","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753798"
"417","753799","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753799"
"418","753800","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753800"
"419","753801","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753801"
"420","753802","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753802"
"421","753803","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753803"
"422","753804","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753804"
"423","753805","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753805"
"424","753806","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753806"
"425","753807","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753807"
"426","753808","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753808"
"427","753809","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753809"
"428","753810","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753810"
"429","753811","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753811"
"430","753812","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753812"
"431","753813","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753813"
"432","753814","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753814"
"433","753815","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753815"
"434","753816","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753816"
"435","753817","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753817"
"436","753818","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753818"
"437","753819","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753819"
"438","753820","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753820"
"439","753821","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753821"
"440","753822","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753822"
"441","753823","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753823"
"442","753824","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753824"
"443","753825","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753825"
"444","753826","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753826"
"445","753827","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753827"
"446","753828","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753828"
"447","753829","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753829"
"448","753830","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753830"
"449","753831","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753831"
"450","753832","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753832"
"451","753833","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753833"
"452","753834","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753834"
"453","753835","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753835"
"454","753836","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753836"
"455","753837","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753837"
"456","753838","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753838"
"457","753839","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753839"
"458","753840","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753840"
"459","753841","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753841"
"460","753842","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753842"
"461","753843","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753843"
"462","753844","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753844"
"463","753845","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753845"
"464","753846","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753846"
"465","753847","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753847"
"466","753848","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753848"
"467","753849","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753849"
"468","753850","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753850"
"469","753851","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753851"
"470","753852","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753852"
"471","753853","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753853"
"472","753854","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753854"
"473","753855","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753855"
"474","753856","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753856"
"475","753857","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753857"
"476","753858","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753858"
"477","753859","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753859"
"478","753860","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753860"
"479","753861","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753861"
"480","753862","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753862"
"481","753863","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753863"
"482","753864","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753864"
"483","753865","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753865"
"484","753866","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753866"
"485","753867","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753867"
"486","753868","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753868"
"487","753869","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753869"
"488","753870","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753870"
"489","753871","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753871"
"490","753872","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753872"
"491","753873","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753873"
"492","753874","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753874"
"493","753875","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753875"
"494","753876","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753876"
"495","753877","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753877"
"496","753878","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753878"
"497","753879","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753879"
"498","753880","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753880"
"499","753881","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753881"
"500","753882","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753882"
"501","753883","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753883"
"502","753884","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753884"
"503","753885","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753885"
"504","753886","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753886"
"505","753887","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753887"
"506","753888","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753888"
"507","753889","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753889"
"508","753890","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753890"
"509","753891","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753891"
"510","753892","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753892"
"511","753893","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753893"
"512","753894","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753894"
"513","753895","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753895"
"514","753896","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753896"
"515","753897","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753897"
"516","753898","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753898"
"517","753899","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753899"
"518","753900","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753900"
"519","753901","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753901"
"520","753902","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753902"
"521","753903","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753903"
"522","753904","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753904"
"523","753905","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753905"
"524","753906","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753906"
"525","753907","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753907"
"526","753908","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753908"
"527","753909","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753909"
"528","753910","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753910"
"529","753911","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753911"
"530","753912","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753912"
"531","753913","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753913"
"532","753914","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753914"
"533","753915","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753915"
"534","753916","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753916"
"535","753917","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753917"
"536","753918","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753918"
"537","753919","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753919"
"538","753920","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753920"
"539","753921","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753921"
"540","753922","14/15","https://www.a-league.com.au/match/id/","https://www.a-league.com.au/match/id/753922"
